ts_code,symbol,name,trade_date,open,close,high,low,volume,amount,pct_chg,adjust_type,pb,ps_ttm,total_mv,ret_1d,ret_5d,ret_10d,volatility_20,ma_ratio_5_20,vol_ratio_5_20,rsi_14,high_low_range,Next_Ret,Label,log_mv
000425.SZ,000425,徐工机械,2024-05-06,6.55,6.93,7.03,6.33,2178854.0,1588969928.35,6.94,qfq,1.52842806,0.94905162,88384922375.64,0.06944444444444442,0.07608695652173902,-0.010000000000000009,0.037492908579282766,1.0083694978301303,0.9162283211665008,56.20689655172413,0.10101010101010104,0.0014430014430015792,1,25.204967230681227
000425.SZ,000425,徐工机械,2024-05-07,6.99,6.94,7.18,6.87,1297684.0,979521293.51,0.14,qfq,1.53047142,0.95032041,88503084036.57,0.0014430014430015792,0.0809968847352025,0.014619883040935644,0.037434795050258526,1.017157805647457,0.9927893997735822,58.992805755395686,0.044668587896253546,-0.015850144092219076,0,25.20630323622397
000425.SZ,000425,徐工机械,2024-05-08,6.89,6.83,6.9,6.73,705263.0,518959568.43,-1.59,qfq,1.50799453,0.93636376,87203305766.34,-0.015850144092219076,0.07728706624605675,0.004411764705882337,0.03756172250013704,1.0252177900045851,0.8948135352525418,51.171875000000014,0.024890190336749624,0.09370424597364568,1,25.191508077307223
000425.SZ,000425,徐工机械,2024-05-09,6.81,7.47,7.5,6.81,2147860.0,1679458622.47,9.37,qfq,1.63876913,1.01756604,94765652065.86,0.09370424597364568,0.17452830188679225,0.14746543778801846,0.04198768402808158,1.0483321987746765,1.0477105653441863,68.42105263157893,0.09236947791164664,0.0,0,25.274672860573265
000425.SZ,000425,徐工机械,2024-05-10,7.42,7.47,7.51,7.23,1208525.0,956819838.06,0.0,qfq,1.63876913,1.01756604,94765652065.86,0.0,0.15277777777777768,0.1838351822503963,0.04169672295165766,1.0667464830888957,1.0274796663581327,60.35242290748897,0.03748326639892897,-0.0053547523427041055,0,25.274672860573265
000425.SZ,000425,徐工机械,2024-05-13,7.31,7.43,7.59,7.24,1245407.0,996469778.55,-0.54,qfq,1.63059571,1.0124909,94293005422.14,-0.0053547523427041055,0.07215007215007208,0.15372670807453415,0.041169852986568604,1.0726422794390442,0.9108445814327925,63.720930232558125,0.04710632570659484,-0.013458950201884257,0,25.26967285015656
000425.SZ,000425,徐工机械,2024-05-14,7.38,7.33,7.47,7.23,701068.0,551318792.83,-1.35,qfq,1.61016218,0.99980304,93111388812.84,-0.013458950201884257,0.05619596541786742,0.14174454828660443,0.04065980602323562,1.0781376816940897,0.8904170346866875,61.99095022624434,0.03274215552523865,-0.013642564802182733,0,25.25706234256463
000425.SZ,000425,徐工机械,2024-05-15,7.23,7.23,7.33,7.2,638449.0,498620333.59,-1.36,qfq,1.58972865,0.98711519,91929772203.54,-0.013642564802182733,0.05856515373352855,0.14037854889589907,0.04047551283591823,1.0836267605633803,0.8994509032607677,67.82178217821783,0.017980636237897633,0.016597510373443924,1,25.24429077688514
000425.SZ,000425,徐工机械,2024-05-16,7.29,7.35,7.41,7.16,892915.0,699878887.3,1.66,qfq,1.61424889,1.00234061,93347712134.7,0.016597510373443924,-0.016064257028112428,0.15566037735849036,0.03918321198562972,1.0755295836376917,0.7478019863722637,76.8041237113402,0.034013605442176874,-0.010884353741496655,0,25.259597198167818
000425.SZ,000425,徐工机械,2024-05-17,7.26,7.27,7.34,7.06,981617.0,762044957.31,-1.09,qfq,1.59790207,0.99219033,92402418847.26,-0.010884353741496655,-0.02677376171352075,0.12191358024691334,0.03709141062543476,1.0630852994555353,0.7212490484436446,71.95767195767193,0.03851444291609357,-0.0220082530949105,0,25.24941899325206
000425.SZ,000425,徐工机械,2024-05-20,7.25,7.11,7.26,7.0,1018187.0,779169985.1,-2.2,qfq,1.56520842,0.97188976,90511832272.38,-0.0220082530949105,-0.043068640646029555,0.025974025974025983,0.031932468974983926,1.0529522704192658,0.7203919380858337,66.99507389162565,0.03656821378340362,0.0014064697609001975,1,25.22874642244734
000425.SZ,000425,徐工机械,2024-05-21,7.1,7.12,7.18,7.07,432205.0,331630673.33,0.14,qfq,1.56725177,0.97315855,90629993933.31,0.0014064697609001975,-0.028649386084583894,0.025936599423631135,0.03142532141169538,1.0447372231069927,0.7130540890941373,69.89795918367349,0.01544943820224711,-0.001404494382022392,0,25.230051054074007
000425.SZ,000425,徐工机械,2024-05-22,7.13,7.11,7.25,7.08,698736.0,538150301.49,-0.14,qfq,1.56520842,0.97188976,90511832272.38,-0.001404494382022392,-0.016597510373444035,0.0409956076134701,0.031379153265382986,1.0389310220296137,0.7321477505843665,69.23076923076925,0.02390998593530238,-0.002812939521800395,0,25.22874642244734
000425.SZ,000425,徐工机械,2024-05-23,7.08,7.09,7.26,7.03,798948.0,614566817.68,-0.28,qfq,1.56112171,0.96935219,90275508950.52,-0.002812939521800395,-0.03537414965986396,-0.05087014725568939,0.029562015760526774,1.027116449687118,0.7386961032804147,66.48648648648648,0.03244005641748936,0.02961918194640334,1,25.22613204187327
000425.SZ,000425,徐工机械,2024-05-24,7.09,7.3,7.44,7.07,1330200.0,1046919549.74,2.96,qfq,1.60403212,0.99599669,92756903830.05,0.02961918194640334,0.004126547455295837,-0.022757697456492587,0.02882932039658851,1.0207113269532921,0.7956209083050267,61.490683229813676,0.05068493150684933,0.017808219178082174,1,25.25324797048916
000425.SZ,000425,徐工机械,2024-05-27,7.31,7.43,7.44,7.25,847221.0,671767104.26,1.78,qfq,1.63059571,1.0124909,94293005422.14,0.017808219178082174,0.04500703234880432,0.0,0.028770181017334456,1.0226225090419117,0.7667389945463341,64.16184971098266,0.025572005383580135,-0.044414535666218,0,25.26967285015656
000425.SZ,000425,徐工机械,2024-05-28,7.42,7.1,7.42,7.09,1025767.0,792517182.52,-4.44,qfq,1.56316506,0.97062097,90393670611.45,-0.044414535666218,-0.002808988764045006,-0.03137789904502053,0.030974056186417562,1.017150116451408,0.8643264679930329,56.92307692307692,0.046478873239436634,-0.030985915492957705,0,25.227440086533285
000425.SZ,000425,徐工机械,2024-05-29,7.12,6.88,7.12,6.82,1045391.0,779587530.25,-3.1,qfq,1.5182113,0.94270769,87794114070.99,-0.030985915492957705,-0.03234880450070332,-0.048409405255878335,0.031804880667628155,1.0068199395345567,0.9425246941082579,30.718954248365975,0.04360465116279067,-0.011627906976744207,0,25.198260297424508
000425.SZ,000425,徐工机械,2024-05-30,6.83,6.8,6.92,6.77,598661.0,442350621.4,-1.16,qfq,1.50186447,0.93255741,86848820783.55,-0.011627906976744207,-0.04090267983074758,-0.07482993197278909,0.03201039934102123,0.9955842153220718,0.918241831080947,29.192546583850913,0.022058823529411818,-0.014705882352941124,0,25.187434751919586
000425.SZ,000425,徐工机械,2024-05-31,6.81,6.7,6.9,6.66,742179.0,541588632.8,-1.47,qfq,1.48143094,0.91986955,85667204174.25,-0.014705882352941124,-0.0821917808219178,-0.0784044016506189,0.0320601498673666,0.9772552312968018,0.8296451102322815,28.14371257485027,0.03582089552238809,-0.007462686567164201,0,25.173735907561426
000425.SZ,000425,徐工机械,2024-06-03,6.62,6.65,6.72,6.55,783241.0,562375286.46,-0.75,qfq,1.47121418,0.91352562,85076395869.6,-0.007462686567164201,-0.10497981157469705,-0.06469760900140642,0.027906192149528213,0.9572961222915641,0.8767697671060158,29.012345679012313,0.025563909774436077,0.02706766917293235,1,25.16681546471685
000425.SZ,000425,徐工机械,2024-06-04,6.62,6.83,6.86,6.59,826863.0,605757267.12,2.71,qfq,1.50799453,0.93636376,87203305766.34,0.02706766917293235,-0.038028169014084456,-0.0407303370786517,0.028636849507285338,0.9504561403508772,0.856264090761956,38.23529411764702,0.03953147877013184,-0.02342606149341142,0,25.191508077307223
000425.SZ,000425,徐工机械,2024-06-05,6.81,6.67,6.88,6.61,627073.0,456414623.88,-2.34,qfq,1.47530088,0.91606319,85312719191.46,-0.02342606149341142,-0.03052325581395343,-0.06188466947960625,0.028900579122038698,0.9456231558240831,0.7698586908279508,30.459770114942515,0.040479760119939964,0.02398800599700146,1,25.169589391599576
000425.SZ,000425,徐工机械,2024-06-06,6.75,6.83,6.92,6.67,1122757.0,826974493.94,2.4,qfq,1.50799453,0.93636376,87203305766.34,0.02398800599700146,0.004411764705882337,-0.03667136812411842,0.019614842161990872,0.950741002117149,0.9341343014481301,37.91208791208792,0.036603221083455345,0.01171303074670571,1,25.191508077307223
000425.SZ,000425,徐工机械,2024-06-07,6.82,6.91,7.07,6.78,1361094.0,1017931199.7,1.17,qfq,1.52434136,0.94651405,88148599053.78,0.01171303074670571,0.03134328358208949,-0.05342465753424652,0.019921975779244778,0.9604647867365738,1.0658163665280336,44.25287356321839,0.041968162083936326,-0.013024602026049159,0,25.20228985291051
000425.SZ,000425,徐工机械,2024-06-11,6.91,6.82,6.93,6.61,955102.0,696396337.83,-1.3,qfq,1.50595118,0.93509498,87085144105.41,-0.013024602026049159,0.02556390977443601,-0.08209959623149388,0.02002905022333546,0.969472710453284,1.1230159572642915,41.75824175824175,0.04692082111436941,0.029325513196480912,1,25.190152144896086
000425.SZ,000425,徐工机械,2024-06-12,6.74,7.02,7.08,6.72,996449.0,748578687.64,2.93,qfq,1.54681824,0.96047069,89448377324.01,0.029325513196480912,0.027818448023426035,-0.011267605633802802,0.02122409873497248,0.9770360861503351,1.1425738959789946,47.76119402985073,0.05128205128205133,-0.03276353276353272,0,25.2169275061442
000425.SZ,000425,徐工机械,2024-06-13,7.0,6.79,7.01,6.74,763345.0,563274873.59,-3.28,qfq,1.49982112,0.93128862,86730659122.62,-0.03276353276353272,0.01799100449775115,-0.013081395348837233,0.02218759957027307,0.983545571612534,1.165119066048534,43.24324324324324,0.03976435935198815,-0.019145802650957222,0,25.186073281321267
000425.SZ,000425,徐工机械,2024-06-14,6.78,6.66,6.85,6.61,712150.0,517116045.71,-1.91,qfq,1.47325753,0.91479441,85194557530.53,-0.019145802650957222,-0.024890190336749662,-0.020588235294117574,0.021972963946893322,0.9835358401035301,1.0840753020882894,35.04672897196261,0.03603603603603593,0.0030030030030030463,1,25.1682033899917
000425.SZ,000425,徐工机械,2024-06-17,6.68,6.68,6.78,6.6,582857.0,422419910.22,0.3,qfq,1.47734424,0.91733198,85430880852.39,0.0030030030030030463,-0.03328509406657021,-0.0029850746268657025,0.021986235175453638,0.9810830324909747,0.928840416607744,31.52709359605909,0.02694610778443123,0.020958083832335328,1,25.170973474865516
000425.SZ,000425,徐工机械,2024-06-18,6.68,6.82,6.9,6.43,972273.0,703361533.79,2.1,qfq,1.50595118,0.93509498,87085144105.41,0.020958083832335328,0.0,0.02556390977443601,0.022231037698624126,0.9831415961218434,0.9353046756477802,42.39130434782609,0.0689149560117303,-0.007331378299120339,0,25.190152144896086
000425.SZ,000425,徐工机械,2024-06-19,6.8,6.77,6.84,6.71,385634.0,282799232.58,-0.73,qfq,1.49573441,0.92875105,86494335800.76,-0.007331378299120339,-0.035612535612535634,-0.008784773060029338,0.022249642746524443,0.9783838676918615,0.795591694219257,46.7065868263473,0.0192023633677991,-0.011816838995568513,0,25.18334476666806
000425.SZ,000425,徐工机械,2024-06-20,6.75,6.69,6.9,6.64,406593.0,296015054.67,-1.18,qfq,1.47938759,0.91860077,85549042513.32,-0.011816838995568513,-0.014727540500736325,0.0029985007496251548,0.02234964429922804,0.9784633294528521,0.7248385700895024,46.70658682634732,0.038863976083707126,0.01943198804185342,1,25.172355645092466
000425.SZ,000425,徐工机械,2024-06-21,6.65,6.82,6.92,6.65,826769.0,611011599.35,1.94,qfq,1.50595118,0.93509498,87085144105.41,0.01943198804185342,0.02402402402402415,-0.0014641288433381305,0.022895901016221402,0.9850550411897644,0.7507562699940201,53.52941176470589,0.039589442815249204,-0.007331378299120339,0,25.190152144896086
000425.SZ,000425,徐工机械,2024-06-24,6.82,6.77,6.9,6.74,573397.0,421753203.0,-0.73,qfq,1.49573441,0.92875105,86494335800.76,-0.007331378299120339,0.013473053892215647,-0.02026049204052105,0.021695927046741347,0.9915105386416863,0.7835845360293796,53.52941176470586,0.023633677991137393,0.019202363367799125,1,25.18334476666806
000425.SZ,000425,徐工机械,2024-06-25,6.74,6.9,7.08,6.74,1211760.0,910208805.39,1.92,qfq,1.522298,0.94524526,88030437392.85,0.019202363367799125,0.011730205278592365,0.011730205278592365,0.0217702295290851,0.997722430387187,0.8242823040003681,52.12121212121213,0.049275362318840554,0.0014492753623187582,1,25.20094847108631
000425.SZ,000425,徐工机械,2024-06-26,6.9,6.91,6.94,6.72,677663.0,501489498.18,0.14,qfq,1.52434136,0.94651405,88148599053.78,0.0014492753623187582,0.020679468242245314,-0.015669515669515577,0.01953032876456206,1.003237198351972,0.9142600037560483,58.00000000000001,0.031837916063675926,-0.06078147612156293,0,25.20228985291051
000425.SZ,000425,徐工机械,2024-06-27,6.9,6.49,6.9,6.45,1358073.0,970709201.46,-6.08,qfq,1.43852053,0.89322505,83185809294.72,-0.06078147612156293,-0.029895366218236186,-0.044182621502209085,0.0227886676901833,1.0002213532059323,1.1278041472262719,40.3409090909091,0.06933744221879817,0.016949152542372836,1,25.144342608864793
000425.SZ,000425,徐工机械,2024-06-28,6.45,6.6,6.65,6.42,831052.0,592485229.31,1.69,qfq,1.46099741,0.9071817,84485587564.95,0.016949152542372836,-0.032258064516129115,-0.009009009009009028,0.023090932229505565,0.9951969260326611,1.1131502356618597,41.34078212290501,0.03484848484848491,0.003030303030303161,1,25.159846795400757
000425.SZ,000425,徐工机械,2024-07-01,6.52,6.62,6.65,6.5,593491.0,423572754.02,0.3,qfq,1.41855942,0.90971927,84721910886.81,0.003030303030303161,-0.02215657311669117,-0.008982035928143617,0.02288602671253207,0.9913493530499073,1.127991706239804,44.1860465116279,0.022658610271903377,-0.0558912386706949,0,25.162640093306372
000425.SZ,000425,徐工机械,2024-07-02,6.61,6.25,6.61,5.95,2097414.0,1417188047.94,-5.59,qfq,1.34535621,0.8627742,80349929432.4,-0.0558912386706949,-0.09420289855072472,-0.08357771260997071,0.026025063343133287,0.975009269558769,1.2432059865978886,29.629629629629648,0.10560000000000003,-0.015999999999999903,0,25.1096570508769
000425.SZ,000425,徐工机械,2024-07-03,6.25,6.15,6.31,6.12,913069.0,597645840.43,-1.6,qfq,1.28995919,0.8272482,77041402926.36,-0.015999999999999903,-0.10998552821997098,-0.09158050221565717,0.02519482600488825,0.9572929865096518,1.2896469643419155,31.818181818181827,0.03089430894308935,0.016260162601625883,1,25.067608814633402
000425.SZ,000425,徐工机械,2024-07-04,6.16,6.25,6.35,6.13,850375.0,565455661.73,1.63,qfq,1.30974384,0.83993606,78223019535.66,0.016260162601625883,-0.036979969183358996,-0.06576980568011959,0.025223657938165372,0.9531214953271028,1.1621810559400398,38.150289017341045,0.03519999999999996,0.0016000000000000458,1,25.08282980864376
