ts_code,symbol,name,trade_date,open,close,high,low,volume,amount,pct_chg,adjust_type,pb,ps_ttm,total_mv
000425.SZ,000425,徐工机械,2024-05-10,7.42,7.47,7.51,7.23,1208525.0,956819838.06,0.0,qfq,1.63876913,1.01756604,94765652065.86
000425.SZ,000425,徐工机械,2024-05-13,7.31,7.43,7.59,7.24,1245407.0,996469778.55,-0.54,qfq,1.63059571,1.0124909,94293005422.14
000425.SZ,000425,徐工机械,2024-05-14,7.38,7.33,7.47,7.23,701068.0,551318792.83,-1.35,qfq,1.61016218,0.99980304,93111388812.84
000425.SZ,000425,徐工机械,2024-05-15,7.23,7.23,7.33,7.2,638449.0,498620333.59,-1.36,qfq,1.58972865,0.98711519,91929772203.54
000425.SZ,000425,徐工机械,2024-05-16,7.29,7.35,7.41,7.16,892915.0,699878887.3,1.66,qfq,1.61424889,1.00234061,93347712134.7
000425.SZ,000425,徐工机械,2024-05-17,7.26,7.27,7.34,7.06,981617.0,762044957.31,-1.09,qfq,1.59790207,0.99219033,92402418847.26
000425.SZ,000425,徐工机械,2024-05-20,7.25,7.11,7.26,7.0,1018187.0,779169985.1,-2.2,qfq,1.56520842,0.97188976,90511832272.38
000425.SZ,000425,徐工机械,2024-05-21,7.1,7.12,7.18,7.07,432205.0,331630673.33,0.14,qfq,1.56725177,0.97315855,90629993933.31
000425.SZ,000425,徐工机械,2024-05-22,7.13,7.11,7.25,7.08,698736.0,538150301.49,-0.14,qfq,1.56520842,0.97188976,90511832272.38
000425.SZ,000425,徐工机械,2024-05-23,7.08,7.09,7.26,7.03,798948.0,614566817.68,-0.28,qfq,1.56112171,0.96935219,90275508950.52
000425.SZ,000425,徐工机械,2024-05-24,7.09,7.3,7.44,7.07,1330200.0,1046919549.74,2.96,qfq,1.60403212,0.99599669,92756903830.05
000425.SZ,000425,徐工机械,2024-05-27,7.31,7.43,7.44,7.25,847221.0,671767104.26,1.78,qfq,1.63059571,1.0124909,94293005422.14
000425.SZ,000425,徐工机械,2024-05-28,7.42,7.1,7.42,7.09,1025767.0,792517182.52,-4.44,qfq,1.56316506,0.97062097,90393670611.45
000425.SZ,000425,徐工机械,2024-05-29,7.12,6.88,7.12,6.82,1045391.0,779587530.25,-3.1,qfq,1.5182113,0.94270769,87794114070.99
000425.SZ,000425,徐工机械,2024-05-30,6.83,6.8,6.92,6.77,598661.0,442350621.4,-1.16,qfq,1.50186447,0.93255741,86848820783.55
000425.SZ,000425,徐工机械,2024-05-31,6.81,6.7,6.9,6.66,742179.0,541588632.8,-1.47,qfq,1.48143094,0.91986955,85667204174.25
000425.SZ,000425,徐工机械,2024-06-03,6.62,6.65,6.72,6.55,783241.0,562375286.46,-0.75,qfq,1.47121418,0.91352562,85076395869.6
000425.SZ,000425,徐工机械,2024-06-04,6.62,6.83,6.86,6.59,826863.0,605757267.12,2.71,qfq,1.50799453,0.93636376,87203305766.34
000425.SZ,000425,徐工机械,2024-06-05,6.81,6.67,6.88,6.61,627073.0,456414623.88,-2.34,qfq,1.47530088,0.91606319,85312719191.46
000425.SZ,000425,徐工机械,2024-06-06,6.75,6.83,6.92,6.67,1122757.0,826974493.94,2.4,qfq,1.50799453,0.93636376,87203305766.34
000425.SZ,000425,徐工机械,2024-06-07,6.82,6.91,7.07,6.78,1361094.0,1017931199.7,1.17,qfq,1.52434136,0.94651405,88148599053.78
000425.SZ,000425,徐工机械,2024-06-11,6.91,6.82,6.93,6.61,955102.0,696396337.83,-1.3,qfq,1.50595118,0.93509498,87085144105.41
000425.SZ,000425,徐工机械,2024-06-12,6.74,7.02,7.08,6.72,996449.0,748578687.64,2.93,qfq,1.54681824,0.96047069,89448377324.01
000425.SZ,000425,徐工机械,2024-06-13,7.0,6.79,7.01,6.74,763345.0,563274873.59,-3.28,qfq,1.49982112,0.93128862,86730659122.62
000425.SZ,000425,徐工机械,2024-06-14,6.78,6.66,6.85,6.61,712150.0,517116045.71,-1.91,qfq,1.47325753,0.91479441,85194557530.53
000425.SZ,000425,徐工机械,2024-06-17,6.68,6.68,6.78,6.6,582857.0,422419910.22,0.3,qfq,1.47734424,0.91733198,85430880852.39
000425.SZ,000425,徐工机械,2024-06-18,6.68,6.82,6.9,6.43,972273.0,703361533.79,2.1,qfq,1.50595118,0.93509498,87085144105.41
000425.SZ,000425,徐工机械,2024-06-19,6.8,6.77,6.84,6.71,385634.0,282799232.58,-0.73,qfq,1.49573441,0.92875105,86494335800.76
000425.SZ,000425,徐工机械,2024-06-20,6.75,6.69,6.9,6.64,406593.0,296015054.67,-1.18,qfq,1.47938759,0.91860077,85549042513.32
000425.SZ,000425,徐工机械,2024-06-21,6.65,6.82,6.92,6.65,826769.0,611011599.35,1.94,qfq,1.50595118,0.93509498,87085144105.41
000425.SZ,000425,徐工机械,2024-06-24,6.82,6.77,6.9,6.74,573397.0,421753203.0,-0.73,qfq,1.49573441,0.92875105,86494335800.76
000425.SZ,000425,徐工机械,2024-06-25,6.74,6.9,7.08,6.74,1211760.0,910208805.39,1.92,qfq,1.522298,0.94524526,88030437392.85
000425.SZ,000425,徐工机械,2024-06-26,6.9,6.91,6.94,6.72,677663.0,501489498.18,0.14,qfq,1.52434136,0.94651405,88148599053.78
000425.SZ,000425,徐工机械,2024-06-27,6.9,6.49,6.9,6.45,1358073.0,970709201.46,-6.08,qfq,1.43852053,0.89322505,83185809294.72
000425.SZ,000425,徐工机械,2024-06-28,6.45,6.6,6.65,6.42,831052.0,592485229.31,1.69,qfq,1.46099741,0.9071817,84485587564.95
000425.SZ,000425,徐工机械,2024-07-01,6.52,6.62,6.65,6.5,593491.0,423572754.02,0.3,qfq,1.41855942,0.90971927,84721910886.81
000425.SZ,000425,徐工机械,2024-07-02,6.61,6.25,6.61,5.95,2097414.0,1417188047.94,-5.59,qfq,1.34535621,0.8627742,80349929432.4
000425.SZ,000425,徐工机械,2024-07-03,6.25,6.15,6.31,6.12,913069.0,597645840.43,-1.6,qfq,1.28995919,0.8272482,77041402926.36
000425.SZ,000425,徐工机械,2024-07-04,6.16,6.25,6.35,6.13,850375.0,565455661.73,1.63,qfq,1.30974384,0.83993606,78223019535.66
000425.SZ,000425,徐工机械,2024-07-05,6.25,6.26,6.28,6.12,621660.0,408502302.0,0.16,qfq,1.31172231,0.84120484,78341181196.59
000425.SZ,000425,徐工机械,2024-07-08,6.28,6.2,6.38,6.18,629555.0,417701648.79,-0.96,qfq,1.29985152,0.83359213,77632211231.01
000425.SZ,000425,徐工机械,2024-07-09,6.2,6.19,6.24,6.08,801274.0,522916405.83,-0.16,qfq,1.29787305,0.83232335,77514049570.08
000425.SZ,000425,徐工机械,2024-07-10,6.19,6.3,6.39,6.11,845438.0,561141288.82,1.78,qfq,1.31963617,0.84627999,78813827840.31
000425.SZ,000425,徐工机械,2024-07-11,6.34,6.48,6.56,6.25,946141.0,643171451.92,2.86,qfq,1.35524854,0.86911813,80940737737.05
000425.SZ,000425,徐工机械,2024-07-12,6.44,6.35,6.51,6.3,676173.0,456457740.22,-2.01,qfq,1.32952849,0.85262392,79404636144.96
000425.SZ,000425,徐工机械,2024-07-15,6.32,6.28,6.42,6.16,617201.0,410799362.01,-1.1,qfq,1.31567924,0.84374242,78577504518.45
000425.SZ,000425,徐工机械,2024-07-16,6.23,6.03,6.29,5.97,1099275.0,704002208.04,-3.98,qfq,1.26621761,0.81202278,75623462995.2
000425.SZ,000425,徐工机械,2024-07-17,6.02,5.95,6.03,5.89,710622.0,449364874.19,-1.33,qfq,1.25038989,0.80187249,74678169707.76
000425.SZ,000425,徐工机械,2024-07-18,5.9,6.05,6.12,5.88,628569.0,401102208.45,1.68,qfq,1.27017454,0.81456035,75859786317.06
000425.SZ,000425,徐工机械,2024-07-19,6.03,6.18,6.24,6.01,782175.0,511686683.91,2.15,qfq,1.29589459,0.83105456,77395887909.15
000425.SZ,000425,徐工机械,2024-07-22,6.13,6.23,6.27,6.11,561136.0,369189009.16,0.81,qfq,1.30578691,0.83739849,77986696213.8
000425.SZ,000425,徐工机械,2024-07-23,6.23,6.13,6.32,6.12,515911.0,340626006.35,-1.61,qfq,1.28600226,0.82471063,76805079604.5
000425.SZ,000425,徐工机械,2024-07-24,6.14,6.15,6.28,6.08,654701.0,428996758.99,0.33,qfq,1.28995919,0.8272482,77041402926.36
000425.SZ,000425,徐工机械,2024-07-25,6.15,6.18,6.23,6.06,563233.0,367394656.29,0.49,qfq,1.29589459,0.83105456,77395887909.15
000425.SZ,000425,徐工机械,2024-07-26,6.19,6.16,6.3,6.02,778499.0,508177583.57,-0.32,qfq,1.29193766,0.82851699,77159564587.29
000425.SZ,000425,徐工机械,2024-07-29,6.15,5.86,6.16,5.81,1171263.0,736236014.06,-4.87,qfq,1.2325837,0.79045342,73614714759.39
000425.SZ,000425,徐工机械,2024-07-30,5.86,5.96,5.98,5.78,728501.0,458019270.04,1.71,qfq,1.25236836,0.80314128,74796331368.69
000425.SZ,000425,徐工机械,2024-07-31,5.92,6.18,6.2,5.86,934091.0,602960784.62,3.69,qfq,1.29589459,0.83105456,77395887909.15
000425.SZ,000425,徐工机械,2024-08-01,6.28,6.04,6.29,6.01,693555.0,450041148.3,-2.27,qfq,1.26819608,0.81329156,75741624656.13
000425.SZ,000425,徐工机械,2024-08-02,5.95,6.0,6.04,5.93,582771.0,370399139.66,-0.66,qfq,1.26028222,0.80821642,75268978012.41
000425.SZ,000425,徐工机械,2024-08-05,5.95,5.98,6.1,5.84,614754.0,391709775.97,-0.33,qfq,1.25632529,0.80567885,75032654690.55
000425.SZ,000425,徐工机械,2024-08-06,5.98,6.11,6.12,5.98,579176.0,373288753.57,2.17,qfq,1.28204533,0.82217306,76568756282.64
000425.SZ,000425,徐工机械,2024-08-07,6.08,6.2,6.31,6.08,773389.0,511630982.24,1.47,qfq,1.29985152,0.83359213,77632211231.01
000425.SZ,000425,徐工机械,2024-08-08,6.18,6.21,6.27,6.11,450487.0,295718141.0,0.16,qfq,1.30182998,0.83486092,77750372891.94
000425.SZ,000425,徐工机械,2024-08-09,6.21,6.15,6.35,6.14,423876.0,280336420.61,-0.97,qfq,1.28995919,0.8272482,77041402926.36
000425.SZ,000425,徐工机械,2024-08-12,6.13,6.14,6.24,6.09,303248.0,198090566.38,-0.16,qfq,1.28798073,0.82597942,76923241265.43
000425.SZ,000425,徐工机械,2024-08-13,6.14,6.11,6.2,6.04,299158.0,193381186.0,-0.49,qfq,1.28204533,0.82217306,76568756282.64
000425.SZ,000425,徐工机械,2024-08-14,6.11,6.0,6.11,5.99,284218.0,182064087.5,-1.8,qfq,1.26028222,0.80821642,75268978012.41
000425.SZ,000425,徐工机械,2024-08-15,6.06,6.15,6.21,5.99,461389.0,299983503.0,2.5,qfq,1.28995919,0.8272482,77041402926.36
000425.SZ,000425,徐工机械,2024-08-16,6.19,6.18,6.25,6.12,396440.0,260088721.0,0.49,qfq,1.29589459,0.83105456,77395887909.15
000425.SZ,000425,徐工机械,2024-08-19,6.17,6.33,6.4,6.16,713514.0,478270413.2,2.43,qfq,1.32557156,0.85008634,79168312823.1
000425.SZ,000425,徐工机械,2024-08-20,6.34,6.28,6.35,6.21,504982.0,335313821.11,-0.79,qfq,1.31567924,0.84374242,78577504518.45
000425.SZ,000425,徐工机械,2024-08-21,6.25,6.16,6.35,6.13,440010.0,289043407.81,-1.91,qfq,1.29193766,0.82851699,77159564587.29
000425.SZ,000425,徐工机械,2024-08-22,6.17,6.15,6.18,6.04,483234.0,313317089.5,-0.16,qfq,1.28995919,0.8272482,77041402926.36
000425.SZ,000425,徐工机械,2024-08-23,6.14,6.29,6.31,6.11,554700.0,367296364.98,2.28,qfq,1.3176577,0.8450112,78695666179.38
000425.SZ,000425,徐工机械,2024-08-26,6.3,6.38,6.43,6.18,626238.0,420458706.03,1.43,qfq,1.33546389,0.85643027,79759121127.75
000425.SZ,000425,徐工机械,2024-08-27,6.36,6.32,6.4,6.23,469766.0,312804463.52,-0.94,qfq,1.3235931,0.84881756,79050151162.17
000425.SZ,000425,徐工机械,2024-08-28,6.29,6.31,6.39,6.19,480123.0,319577680.84,-0.16,qfq,1.32161463,0.84754877,78931989501.24
000425.SZ,000425,徐工机械,2024-08-29,6.24,5.92,6.24,5.79,2017449.0,1275799562.83,-6.18,qfq,1.24445449,0.81492714,74323684724.97
000425.SZ,000425,徐工机械,2024-08-30,5.84,5.99,6.14,5.69,1819875.0,1159308891.14,1.18,qfq,1.25830375,0.82399628,75150816351.48
000425.SZ,000425,徐工机械,2024-09-02,5.99,6.0,6.12,5.87,819148.0,523568943.44,0.17,qfq,1.26028222,0.82529187,75268978012.41
000425.SZ,000425,徐工机械,2024-09-03,5.98,5.95,6.0,5.89,645663.0,407490386.69,-0.83,qfq,1.25038989,0.81881392,74678169707.76
000425.SZ,000425,徐工机械,2024-09-04,5.94,5.93,5.95,5.79,568486.0,355429200.76,-0.34,qfq,1.24643296,0.81622273,74441846385.9
000425.SZ,000425,徐工机械,2024-09-05,5.92,5.92,5.99,5.83,472675.0,296036576.68,-0.17,qfq,1.24445449,0.81492714,74323684724.97
000425.SZ,000425,徐工机械,2024-09-06,5.89,5.83,5.93,5.81,426072.0,265217717.5,-1.52,qfq,1.22664831,0.80326682,73260229776.6
000425.SZ,000425,徐工机械,2024-09-09,5.79,5.63,5.82,5.58,866376.0,521681701.06,-3.43,qfq,1.18707901,0.77735498,70896996558.0
000425.SZ,000425,徐工机械,2024-09-10,5.65,5.7,5.78,5.63,591361.0,359009159.68,1.24,qfq,1.20092826,0.78642412,71724128184.51
000425.SZ,000425,徐工机械,2024-09-11,5.68,5.78,5.83,5.61,628998.0,384399288.72,1.4,qfq,1.21675598,0.79678886,72669421471.95
000425.SZ,000425,徐工机械,2024-09-12,5.78,5.74,5.9,5.73,459449.0,283476678.1,-0.69,qfq,1.20884212,0.79160649,72196774828.23
000425.SZ,000425,徐工机械,2024-09-13,5.75,5.7,5.79,5.68,419154.0,255522241.29,-0.7,qfq,1.20092826,0.78642412,71724128184.51
000425.SZ,000425,徐工机械,2024-09-18,5.72,5.88,5.9,5.65,674217.0,417777525.8,3.16,qfq,1.23654063,0.80974477,73851038081.25
000425.SZ,000425,徐工机械,2024-09-19,5.9,6.18,6.21,5.83,1327418.0,858938589.46,5.1,qfq,1.29589459,0.84861252,77395887909.15
000425.SZ,000425,徐工机械,2024-09-20,6.18,6.18,6.2,6.05,795756.0,518489895.92,0.0,qfq,1.29589459,0.84861252,77395887909.15
000425.SZ,000425,徐工机械,2024-09-23,6.13,6.23,6.3,6.13,600380.0,396733164.75,0.81,qfq,1.30578691,0.85509048,77986696213.8
000425.SZ,000425,徐工机械,2024-09-24,6.27,6.53,6.58,6.21,1280443.0,868012067.74,4.82,qfq,1.36514086,0.89395823,81531546041.7
000425.SZ,000425,徐工机械,2024-09-25,6.58,6.54,6.81,6.47,1069087.0,745903684.11,0.15,qfq,1.36711933,0.89525382,81649707702.63
000425.SZ,000425,徐工机械,2024-09-26,6.53,6.88,6.89,6.48,1431541.0,1011940357.41,5.2,qfq,1.43438714,0.93930394,85667204174.25
000425.SZ,000425,徐工机械,2024-09-27,7.01,7.04,7.15,6.89,1212736.0,895054939.7,2.33,qfq,1.46604258,0.9600334,87557790749.13
000425.SZ,000425,徐工机械,2024-09-30,7.19,7.4,7.53,6.97,2253332.0,1722576320.22,5.11,qfq,1.56042829,1.0066747,91811610542.61
000425.SZ,000425,徐工机械,2024-10-08,8.12,7.48,8.17,7.24,3048652.0,2425018426.24,1.08,qfq,1.57649448,1.01703944,92756903830.05
000425.SZ,000425,徐工机械,2024-10-09,7.32,7.2,7.58,7.04,2075746.0,1606527810.03,-3.74,qfq,1.52026283,0.98076287,89448377324.01
000425.SZ,000425,徐工机械,2024-10-10,7.2,7.4,7.68,7.18,1585955.0,1240725793.32,2.78,qfq,1.56042829,1.0066747,91811610542.61
000425.SZ,000425,徐工机械,2024-10-11,7.23,7.1,7.34,7.03,888727.0,667558306.32,-4.05,qfq,1.5001801,0.96780695,88266760714.71
000425.SZ,000425,徐工机械,2024-10-14,7.1,7.55,7.58,7.1,1816584.0,1422065666.56,6.34,qfq,1.59055239,1.02610858,93584035456.56
000425.SZ,000425,徐工机械,2024-10-15,7.55,7.27,7.56,7.27,988478.0,766152484.56,-3.71,qfq,1.53432074,0.98983201,90275508950.52
000425.SZ,000425,徐工机械,2024-10-16,7.22,7.3,7.5,7.19,1260919.0,972729563.83,0.41,qfq,1.54034556,0.99371879,90629993933.31
000425.SZ,000425,徐工机械,2024-10-17,7.4,7.28,7.58,7.26,1247346.0,975778281.5,-0.27,qfq,1.53632901,0.9911276,90393670611.45
000425.SZ,000425,徐工机械,2024-10-18,7.15,7.47,7.58,7.14,1161376.0,901105458.46,2.61,qfq,1.57448621,1.01574384,92638742169.12
000425.SZ,000425,徐工机械,2024-10-21,7.47,7.27,7.52,7.17,1509977.0,1153405622.78,-2.68,qfq,1.53432074,0.98983201,90275508950.52
000425.SZ,000425,徐工机械,2024-10-22,7.28,7.4,7.47,7.18,1006102.0,779312311.02,1.79,qfq,1.56042829,1.0066747,91811610542.61
000425.SZ,000425,徐工机械,2024-10-23,7.4,7.26,7.45,7.17,1364696.0,1044216358.72,-1.89,qfq,1.53231247,0.98853642,90157347289.59
000425.SZ,000425,徐工机械,2024-10-24,7.22,7.27,7.32,7.16,574578.0,438579546.87,0.14,qfq,1.53432074,0.98983201,90275508950.52
000425.SZ,000425,徐工机械,2024-10-25,7.29,7.26,7.31,7.18,608588.0,463712962.85,-0.14,qfq,1.53231247,0.98853642,90157347289.59
000425.SZ,000425,徐工机械,2024-10-28,7.23,7.28,7.39,7.14,655842.0,502589110.37,0.28,qfq,1.53632901,0.9911276,90393670611.45
000425.SZ,000425,徐工机械,2024-10-29,7.31,7.17,7.32,7.14,669750.0,508641814.2,-1.51,qfq,1.51423801,0.97687609,89093892341.22
000425.SZ,000425,徐工机械,2024-10-30,7.17,7.15,7.36,7.08,703437.0,531350963.86,-0.28,qfq,1.51022146,0.97428491,88857569019.36
000425.SZ,000425,徐工机械,2024-10-31,7.21,7.4,7.52,7.16,1578054.0,1228530539.7,3.5,qfq,1.56042829,1.02121854,91811610542.61
000425.SZ,000425,徐工机械,2024-11-01,7.41,7.79,7.92,7.39,2061856.0,1675942577.88,5.27,qfq,1.63875095,1.07247661,96419915318.88
000425.SZ,000425,徐工机械,2024-11-04,7.81,7.83,7.91,7.71,1062917.0,867708314.6,0.51,qfq,1.64678404,1.07773385,96892561962.6
000425.SZ,000425,徐工机械,2024-11-05,7.83,7.94,7.99,7.66,1370830.0,1126379208.13,1.4,qfq,1.66887505,1.09219126,98192340232.83
000425.SZ,000425,徐工机械,2024-11-06,7.93,7.76,8.03,7.63,1256385.0,1022015275.06,-2.27,qfq,1.63272613,1.06853368,96065430336.09
000425.SZ,000425,徐工机械,2024-11-07,7.67,8.06,8.09,7.64,1315338.0,1093832115.32,3.87,qfq,1.69297433,1.10796297,99610280163.99
000425.SZ,000425,徐工机械,2024-11-08,8.08,7.82,8.13,7.78,981505.0,813979977.49,-2.98,qfq,1.64477577,1.07641954,96774400301.67
000425.SZ,000425,徐工机械,2024-11-11,7.86,7.85,8.0,7.7,841446.0,690820866.52,0.38,qfq,1.65080059,1.08036247,97128885284.46
000425.SZ,000425,徐工机械,2024-11-12,7.83,7.7,7.94,7.66,770834.0,629181828.4,-1.91,qfq,1.62067649,1.06064783,95356460370.51
000425.SZ,000425,徐工机械,2024-11-13,7.68,7.69,7.79,7.65,560843.0,452384142.48,-0.13,qfq,1.61866822,1.05933352,95238298709.58
000425.SZ,000425,徐工机械,2024-11-14,7.68,7.58,7.73,7.56,671655.0,537777514.43,-1.43,qfq,1.59657721,1.04487611,93938520439.35
000425.SZ,000425,徐工机械,2024-11-15,7.55,7.35,7.6,7.34,838888.0,654888223.33,-3.03,qfq,1.55038693,1.01464699,91220802237.96
000425.SZ,000425,徐工机械,2024-11-18,7.35,7.3,7.5,7.27,712626.0,552712243.78,-0.68,qfq,1.54034556,1.00807544,90629993933.31
000425.SZ,000425,徐工机械,2024-11-19,7.3,7.42,7.43,7.3,489210.0,378455606.28,1.64,qfq,1.56444484,1.02384716,92047933864.47
000425.SZ,000425,徐工机械,2024-11-20,7.42,7.38,7.61,7.33,721297.0,563431807.37,-0.54,qfq,1.55641175,1.01858992,91575287220.75
000425.SZ,000425,徐工机械,2024-11-21,7.38,7.32,7.41,7.28,458793.0,353723201.72,-0.81,qfq,1.54436211,1.01070406,90866317255.17
000425.SZ,000425,徐工机械,2024-11-22,7.33,7.2,7.44,7.19,694127.0,531872948.3,-1.64,qfq,1.52026283,0.99493235,89448377324.01
000425.SZ,000425,徐工机械,2024-11-25,7.23,7.38,7.61,7.21,1321871.0,1032226058.16,2.5,qfq,1.55641175,1.01858992,91575287220.75
000425.SZ,000425,徐工机械,2024-11-26,7.41,7.38,7.54,7.29,901510.0,700763723.83,0.0,qfq,1.55641175,1.01858992,91575287220.75
000425.SZ,000425,徐工机械,2024-11-27,7.38,7.66,7.73,7.34,1249837.0,993745569.7,3.79,qfq,1.6126434,1.05539059,94883813726.79
000425.SZ,000425,徐工机械,2024-11-28,7.65,7.78,7.98,7.58,1278316.0,1049844162.42,1.57,qfq,1.63674268,1.0711623,96301753657.95
000425.SZ,000425,徐工机械,2024-11-29,7.7,7.72,7.83,7.67,683399.0,554171634.39,-0.77,qfq,1.62469304,1.06327645,95592783692.37
000425.SZ,000425,徐工机械,2024-12-02,7.75,7.87,8.03,7.73,1079959.0,894294069.44,1.94,qfq,1.65481713,1.08299109,97365208606.32
000425.SZ,000425,徐工机械,2024-12-03,7.91,7.78,7.92,7.65,840842.0,683460630.92,-1.14,qfq,1.63674268,1.0711623,96301753657.95
000425.SZ,000425,徐工机械,2024-12-04,7.73,7.67,7.79,7.62,695203.0,560890138.96,-1.41,qfq,1.61465167,1.0567049,95001975387.72
000425.SZ,000425,徐工机械,2024-12-05,7.63,7.65,7.68,7.48,676484.0,537118978.83,-0.26,qfq,1.61063512,1.05407628,94765652065.86
000425.SZ,000425,徐工机械,2024-12-06,7.67,7.61,7.7,7.57,591545.0,473138485.97,-0.52,qfq,1.60260203,1.04881904,94293005422.14
000425.SZ,000425,徐工机械,2024-12-09,7.59,7.7,7.77,7.55,976717.0,784160791.76,1.18,qfq,1.62067649,1.06064783,95356460370.51
000425.SZ,000425,徐工机械,2024-12-10,7.93,7.7,8.03,7.68,987348.0,802716217.45,0.0,qfq,1.62067649,1.06064783,95356460370.51
000425.SZ,000425,徐工机械,2024-12-11,7.7,7.79,7.93,7.66,1109708.0,909928888.72,1.17,qfq,1.63875095,1.07247661,96419915318.88
000425.SZ,000425,徐工机械,2024-12-12,7.81,7.83,7.84,7.66,666717.0,542981016.67,0.51,qfq,1.64678404,1.07773385,96892561962.6
000425.SZ,000425,徐工机械,2024-12-13,7.78,7.81,7.93,7.75,1356963.0,1114195320.0,-0.26,qfq,1.6427675,1.07510523,96656238640.74
000425.SZ,000425,徐工机械,2024-12-16,7.79,7.57,7.93,7.51,1151916.0,923184105.31,-3.07,qfq,1.59456894,1.0435618,93820358778.42
000425.SZ,000425,徐工机械,2024-12-17,7.54,7.68,7.78,7.51,891292.0,718741755.63,1.45,qfq,1.61665994,1.05801921,95120137048.65
000425.SZ,000425,徐工机械,2024-12-18,7.68,7.51,7.72,7.47,743567.0,589566951.81,-2.21,qfq,1.5825193,1.03567595,93111388812.84
000425.SZ,000425,徐工机械,2024-12-19,7.45,7.54,7.59,7.34,714961.0,565142061.76,0.4,qfq,1.58854412,1.03961887,93465873795.63
000425.SZ,000425,徐工机械,2024-12-20,7.5,7.07,7.56,7.01,2248223.0,1687373310.66,-6.23,qfq,1.49415528,0.97784632,87912275731.92
