ts_code,symbol,name,trade_date,open,close,high,low,volume,amount,pct_chg,adjust_type,pb,ps_ttm,total_mv
600207.SH,600207,安彩高科,2024-05-07,4.43,4.5,4.53,4.38,162642.0,72779868.0,1.81,qfq,1.57765907,0.92780019,4901906493.0
600207.SH,600207,安彩高科,2024-05-08,4.53,4.41,4.65,4.38,242573.0,108959796.0,-2.0,qfq,1.54610588,0.90924419,4803868363.14
600207.SH,600207,安彩高科,2024-05-09,4.42,4.52,4.56,4.4,184931.0,83584801.0,2.49,qfq,1.58467088,0.93192375,4923692744.08
600207.SH,600207,安彩高科,2024-05-10,4.56,4.4,4.56,4.37,145712.0,64319530.0,-2.65,qfq,1.54259998,0.90718241,4792975237.6
600207.SH,600207,安彩高科,2024-05-13,4.37,4.31,4.39,4.28,155061.0,67191922.0,-2.05,qfq,1.51104679,0.88862641,4694937107.74
600207.SH,600207,安彩高科,2024-05-14,4.31,4.32,4.38,4.31,97020.0,42045405.0,0.23,qfq,1.5145527,0.89068819,4705830233.28
600207.SH,600207,安彩高科,2024-05-15,4.31,4.26,4.35,4.25,88704.0,38130526.0,-1.39,qfq,1.49351725,0.87831752,4640471480.04
600207.SH,600207,安彩高科,2024-05-16,4.26,4.28,4.32,4.26,79501.0,34105545.0,0.47,qfq,1.50052907,0.88244107,4662257731.12
600207.SH,600207,安彩高科,2024-05-17,4.28,4.71,4.71,4.23,472410.0,214666219.0,10.05,qfq,1.65128316,0.97109754,5130662129.34
600207.SH,600207,安彩高科,2024-05-20,4.88,5.18,5.18,4.8,1171989.0,594563527.0,9.98,qfq,1.81606088,1.06800111,5642639029.72
600207.SH,600207,安彩高科,2024-05-21,4.92,5.08,5.43,4.91,1062602.0,548508466.0,-1.93,qfq,1.78100179,1.04738333,5533707774.32
600207.SH,600207,安彩高科,2024-05-22,5.08,5.5,5.59,4.99,1313639.0,689633891.0,8.27,qfq,1.92824997,1.13397801,5991219047.0
600207.SH,600207,安彩高科,2024-05-23,5.28,5.14,5.35,5.13,849373.0,442438858.0,-6.55,qfq,1.80203724,1.059754,5599066527.56
600207.SH,600207,安彩高科,2024-05-24,5.05,4.89,5.23,4.85,651530.0,326924957.0,-4.86,qfq,1.71438952,1.00820954,5326738389.06
600207.SH,600207,安彩高科,2024-05-27,4.86,4.75,4.86,4.63,477320.0,225279866.0,-2.86,qfq,1.66530679,0.97934465,5174234631.5
600207.SH,600207,安彩高科,2024-05-28,4.75,4.93,4.98,4.62,659715.0,317046121.0,3.79,qfq,1.72841315,1.01645666,5370310891.22
600207.SH,600207,安彩高科,2024-05-29,4.81,4.93,5.13,4.8,645451.0,322629937.0,0.0,qfq,1.72841315,1.01645666,5370310891.22
600207.SH,600207,安彩高科,2024-05-30,4.9,4.59,4.9,4.59,491519.0,230675137.0,-6.9,qfq,1.60921225,0.9463562,4999944622.86
600207.SH,600207,安彩高科,2024-05-31,4.58,4.46,4.64,4.42,383128.0,172090249.0,-2.83,qfq,1.56363543,0.91955308,4858333990.84
600207.SH,600207,安彩高科,2024-06-03,4.41,4.29,4.43,4.22,305453.0,131181835.0,-3.81,qfq,1.50403498,0.88450285,4673150856.66
600207.SH,600207,安彩高科,2024-06-04,4.25,4.24,4.27,4.1,228238.0,95509217.0,-1.17,qfq,1.48650543,0.87419396,4618685228.96
600207.SH,600207,安彩高科,2024-06-05,4.22,4.09,4.23,4.07,223874.0,92541745.0,-3.54,qfq,1.4339168,0.84326729,4455288345.86
600207.SH,600207,安彩高科,2024-06-06,4.08,3.86,4.14,3.81,320905.0,126503829.0,-5.62,qfq,1.35328089,0.79584639,4204746458.44
600207.SH,600207,安彩高科,2024-06-07,3.91,3.93,3.97,3.84,195055.0,76364707.0,1.81,qfq,1.37782225,0.81027884,4280998337.22
600207.SH,600207,安彩高科,2024-06-11,3.92,3.99,4.01,3.81,192161.0,75444130.0,1.53,qfq,1.39885771,0.82264951,4346357090.46
600207.SH,600207,安彩高科,2024-06-12,3.97,4.04,4.05,3.95,152133.0,61234363.0,1.25,qfq,1.41638725,0.8329584,4400822718.16
600207.SH,600207,安彩高科,2024-06-13,4.02,4.44,4.44,3.97,513678.0,216269615.0,9.9,qfq,1.55662361,0.91542952,4836547739.76
600207.SH,600207,安彩高科,2024-06-14,4.44,4.29,4.45,4.26,460217.0,198987063.0,-3.38,qfq,1.50403498,0.88450285,4673150856.66
600207.SH,600207,安彩高科,2024-06-17,4.27,4.23,4.3,4.18,240572.0,101706948.0,-1.4,qfq,1.48299952,0.87213218,4607792103.42
600207.SH,600207,安彩高科,2024-06-18,4.18,4.26,4.32,4.17,242084.0,103237892.0,0.71,qfq,1.49351725,0.87831752,4640471480.04
600207.SH,600207,安彩高科,2024-06-19,4.25,4.16,4.26,4.15,197401.0,82481500.0,-2.35,qfq,1.45845816,0.85769973,4531540224.64
600207.SH,600207,安彩高科,2024-06-20,4.15,4.02,4.17,4.01,179731.0,73057143.0,-3.37,qfq,1.40937543,0.82883484,4379036467.08
600207.SH,600207,安彩高科,2024-06-21,4.02,4.09,4.32,4.0,340268.0,141498132.0,1.74,qfq,1.4339168,0.84326729,4455288345.86
600207.SH,600207,安彩高科,2024-06-24,3.92,3.78,3.94,3.77,309308.0,119209959.0,-7.58,qfq,1.32523362,0.77935216,4117601454.12
600207.SH,600207,安彩高科,2024-06-25,3.77,3.69,3.83,3.66,190801.0,71031892.0,-2.38,qfq,1.29368043,0.76079616,4019563324.26
600207.SH,600207,安彩高科,2024-06-26,3.68,3.82,3.83,3.61,175194.0,65404955.0,3.52,qfq,1.33925725,0.78759928,4161173956.28
600207.SH,600207,安彩高科,2024-06-27,3.8,3.75,3.86,3.74,126556.0,47967602.0,-1.83,qfq,1.31471589,0.77316683,4084922077.5
600207.SH,600207,安彩高科,2024-06-28,3.77,3.79,3.85,3.72,148242.0,56341990.0,1.07,qfq,1.32873952,0.78141394,4128494579.66
600207.SH,600207,安彩高科,2024-07-01,3.81,3.8,3.85,3.72,128312.0,48507691.0,0.26,qfq,1.32876057,0.78347572,4139387705.2
600207.SH,600207,安彩高科,2024-07-02,3.8,3.79,3.85,3.76,118300.0,44990519.0,-0.26,qfq,1.32526383,0.78141394,4128494579.66
600207.SH,600207,安彩高科,2024-07-03,3.79,3.81,3.83,3.76,113047.0,42933517.0,0.53,qfq,1.33225731,0.7855375,4150280830.74
600207.SH,600207,安彩高科,2024-07-04,3.8,3.65,3.81,3.64,130776.0,48363561.0,-4.2,qfq,1.2763095,0.75254905,3975990822.1
600207.SH,600207,安彩高科,2024-07-05,3.64,3.66,3.68,3.58,94103.0,34220137.0,0.27,qfq,1.27980623,0.75461082,3986883947.64
600207.SH,600207,安彩高科,2024-07-08,3.67,3.5,3.67,3.48,126795.0,44896020.0,-4.37,qfq,1.22385842,0.72162237,3812593939.0
600207.SH,600207,安彩高科,2024-07-09,3.52,3.55,3.57,3.41,124947.0,43701433.0,1.43,qfq,1.24134211,0.73193126,3867059566.7
600207.SH,600207,安彩高科,2024-07-10,3.53,3.48,3.61,3.47,118277.0,41845385.0,-1.97,qfq,1.21686494,0.71749882,3790807687.92
600207.SH,600207,安彩高科,2024-07-11,3.54,3.64,3.64,3.51,153709.0,55404478.0,4.6,qfq,1.27281276,0.75048727,3965097696.56
600207.SH,600207,安彩高科,2024-07-12,3.64,3.66,3.7,3.61,135092.0,49421807.0,0.55,qfq,1.27980623,0.75461082,3986883947.64
600207.SH,600207,安彩高科,2024-07-15,3.65,3.52,3.65,3.5,103735.0,36782139.0,-3.83,qfq,1.2308519,0.72574593,3834380190.08
600207.SH,600207,安彩高科,2024-07-16,3.5,3.71,3.87,3.47,334032.0,124070821.0,5.4,qfq,1.29728993,0.76491972,4041349575.34
600207.SH,600207,安彩高科,2024-07-17,3.66,3.64,3.84,3.6,299735.0,111186049.0,-1.89,qfq,1.27281276,0.75048727,3965097696.56
600207.SH,600207,安彩高科,2024-07-18,3.54,3.54,3.57,3.46,216945.0,76137660.0,-2.75,qfq,1.23784537,0.72986949,3856166441.16
600207.SH,600207,安彩高科,2024-07-19,3.54,3.89,3.89,3.47,464043.0,174330088.0,9.89,qfq,1.36023122,0.80203172,4237425835.06
600207.SH,600207,安彩高科,2024-07-22,3.82,3.8,3.98,3.8,416828.0,160071831.0,-2.31,qfq,1.32876057,0.78347572,4139387705.2
600207.SH,600207,安彩高科,2024-07-23,3.82,3.76,3.88,3.75,281520.0,107316930.0,-1.05,qfq,1.31477362,0.77522861,4095815203.04
600207.SH,600207,安彩高科,2024-07-24,3.72,3.76,3.77,3.67,210740.0,78280832.0,0.0,qfq,1.31477362,0.77522861,4095815203.04
600207.SH,600207,安彩高科,2024-07-25,3.78,4.1,4.14,3.73,727654.0,290555319.0,9.04,qfq,1.43366272,0.84532907,4466181471.4
600207.SH,600207,安彩高科,2024-07-26,3.92,3.95,4.02,3.9,510474.0,201483563.0,-3.66,qfq,1.38121165,0.81440239,4302784588.3
600207.SH,600207,安彩高科,2024-07-29,3.92,3.97,4.05,3.87,300377.0,119021777.0,0.51,qfq,1.38820512,0.81852595,4324570839.38
600207.SH,600207,安彩高科,2024-07-30,3.97,4.02,4.04,3.94,272614.0,109197214.0,1.26,qfq,1.40568882,0.82883484,4379036467.08
600207.SH,600207,安彩高科,2024-07-31,3.98,4.05,4.12,3.92,387058.0,155535298.0,0.75,qfq,1.41617903,0.83502017,4411715843.7
600207.SH,600207,安彩高科,2024-08-01,4.02,3.98,4.04,3.95,225172.0,89806226.0,-1.73,qfq,1.39170186,0.82058773,4335463964.92
600207.SH,600207,安彩高科,2024-08-02,3.95,3.85,4.0,3.84,217677.0,85287447.0,-3.27,qfq,1.34624426,0.79378461,4193853332.9
600207.SH,600207,安彩高科,2024-08-05,3.81,3.71,3.92,3.71,224243.0,85703951.0,-3.64,qfq,1.29728993,0.76491972,4041349575.34
600207.SH,600207,安彩高科,2024-08-06,3.72,3.84,3.9,3.71,232640.0,88911004.0,3.5,qfq,1.34274752,0.79172283,4182960207.36
600207.SH,600207,安彩高科,2024-08-07,3.82,3.79,3.86,3.75,161652.0,61331067.0,-1.3,qfq,1.32526383,0.78141394,4128494579.66
600207.SH,600207,安彩高科,2024-08-08,3.79,3.71,3.79,3.68,167701.0,62357591.0,-2.11,qfq,1.29728993,0.76491972,4041349575.34
600207.SH,600207,安彩高科,2024-08-09,3.71,3.71,3.76,3.68,107869.0,40091592.0,0.0,qfq,1.29728993,0.76491972,4041349575.34
600207.SH,600207,安彩高科,2024-08-12,3.75,3.66,3.78,3.65,100818.0,37220471.0,-1.35,qfq,1.27980623,0.75461082,3986883947.64
600207.SH,600207,安彩高科,2024-08-13,3.64,3.7,3.7,3.61,102563.0,37594630.0,1.09,qfq,1.29379319,0.76285794,4030456449.8
600207.SH,600207,安彩高科,2024-08-14,3.7,3.69,3.76,3.69,93048.0,34577145.0,-0.27,qfq,1.29029645,0.76079616,4019563324.26
600207.SH,600207,安彩高科,2024-08-15,3.67,3.72,3.75,3.65,120762.0,44731408.0,0.81,qfq,1.30078666,0.76698149,4052242700.88
600207.SH,600207,安彩高科,2024-08-16,3.72,3.65,3.73,3.64,107739.0,39591235.0,-1.88,qfq,1.2763095,0.75254905,3975990822.1
600207.SH,600207,安彩高科,2024-08-19,3.65,3.59,3.65,3.57,81552.0,29405656.0,-1.64,qfq,1.25532907,0.74017838,3910632068.86
600207.SH,600207,安彩高科,2024-08-20,3.58,3.53,3.62,3.52,83408.0,29667459.0,-1.67,qfq,1.23434864,0.72780771,3845273315.62
600207.SH,600207,安彩高科,2024-08-21,3.52,3.51,3.56,3.5,52635.0,18561254.0,-0.57,qfq,1.22735516,0.72368415,3823487064.54
600207.SH,600207,安彩高科,2024-08-22,3.5,3.43,3.52,3.42,76947.0,26625515.0,-2.28,qfq,1.19938125,0.70718993,3736342060.22
600207.SH,600207,安彩高科,2024-08-23,3.45,3.39,3.45,3.36,71420.0,24263605.0,-1.17,qfq,1.1853943,0.69894281,3692769558.06
600207.SH,600207,安彩高科,2024-08-26,3.39,3.45,3.48,3.38,67023.0,23105463.0,1.77,qfq,1.20637473,0.71131348,3758128311.3
600207.SH,600207,安彩高科,2024-08-27,3.43,3.38,3.47,3.35,99241.0,33738793.0,-2.03,qfq,1.18189756,0.69688103,3681876432.52
600207.SH,600207,安彩高科,2024-08-28,3.37,3.4,3.42,3.34,60835.0,20612575.0,0.59,qfq,1.18889104,0.70100459,3703662683.6
600207.SH,600207,安彩高科,2024-08-29,3.38,3.49,3.52,3.37,96080.0,33319801.0,2.65,qfq,1.22036168,0.71956059,3801700813.46
600207.SH,600207,安彩高科,2024-08-30,3.49,3.54,3.59,3.46,121255.0,42872531.0,1.43,qfq,1.23784537,0.72986949,3856166441.16
600207.SH,600207,安彩高科,2024-09-02,3.54,3.5,3.59,3.5,109143.0,38680388.0,-1.13,qfq,1.22385842,0.74870182,3812593939.0
600207.SH,600207,安彩高科,2024-09-03,3.52,3.73,3.85,3.47,408690.0,152099605.0,6.57,qfq,1.3042834,0.79790223,4063135826.42
600207.SH,600207,安彩高科,2024-09-04,3.62,3.62,3.72,3.61,251971.0,92123600.0,-2.95,qfq,1.26581928,0.7743716,3943311445.48
600207.SH,600207,安彩高科,2024-09-05,3.7,3.86,3.98,3.7,673997.0,264226822.0,6.63,qfq,1.349741,0.82571115,4204746458.44
600207.SH,600207,安彩高科,2024-09-06,3.78,3.67,3.83,3.63,494305.0,183482512.0,-4.92,qfq,1.28330297,0.78506734,3997777073.18
600207.SH,600207,安彩高科,2024-09-09,3.62,3.62,3.68,3.57,177503.0,64226407.0,-1.36,qfq,1.26581928,0.7743716,3943311445.48
600207.SH,600207,安彩高科,2024-09-10,3.62,3.65,3.67,3.59,150288.0,54569340.0,0.83,qfq,1.2763095,0.78078904,3975990822.1
600207.SH,600207,安彩高科,2024-09-11,3.61,3.63,3.69,3.6,130726.0,47633806.0,-0.55,qfq,1.26931602,0.77651075,3954204571.02
600207.SH,600207,安彩高科,2024-09-12,3.62,3.67,3.78,3.61,203668.0,75336250.0,1.1,qfq,1.28330297,0.78506734,3997777073.18
600207.SH,600207,安彩高科,2024-09-13,3.76,3.82,3.91,3.69,416702.0,158084086.0,4.09,qfq,1.33575405,0.81715456,4161173956.28
600207.SH,600207,安彩高科,2024-09-18,3.73,3.66,3.75,3.62,240582.0,88387762.0,-4.19,qfq,1.27980623,0.78292819,3986883947.64
600207.SH,600207,安彩高科,2024-09-19,3.68,3.75,3.83,3.68,243844.0,91662138.0,2.46,qfq,1.31127688,0.80218052,4084922077.5
600207.SH,600207,安彩高科,2024-09-20,3.72,3.78,3.8,3.71,198125.0,74290221.0,0.8,qfq,1.32176709,0.80859797,4117601454.12
600207.SH,600207,安彩高科,2024-09-23,3.75,3.71,3.75,3.69,163889.0,60796999.0,-1.85,qfq,1.29728993,0.79362393,4041349575.34
600207.SH,600207,安彩高科,2024-09-24,3.68,3.9,3.94,3.68,408521.0,156977306.0,5.12,qfq,1.36372795,0.83426774,4248318960.6
600207.SH,600207,安彩高科,2024-09-25,3.95,4.02,4.07,3.86,510967.0,201023817.0,3.08,qfq,1.40568882,0.85993752,4379036467.08
600207.SH,600207,安彩高科,2024-09-26,3.98,4.05,4.05,3.9,423059.0,168847219.0,0.75,qfq,1.41617903,0.86635497,4411715843.7
600207.SH,600207,安彩高科,2024-09-27,4.06,4.19,4.24,4.04,360016.0,149443307.0,3.46,qfq,1.46513337,0.89630304,4564219601.26
600207.SH,600207,安彩高科,2024-09-30,4.33,4.59,4.59,4.19,729817.0,321593323.0,9.55,qfq,1.65810721,0.98186896,4999944622.86
600207.SH,600207,安彩高科,2024-10-08,5.04,4.84,5.05,4.55,740299.0,355156902.0,5.45,qfq,1.74841806,1.03534766,5272272761.36
600207.SH,600207,安彩高科,2024-10-09,4.72,4.36,4.72,4.36,473889.0,212469999.0,-9.92,qfq,1.57502123,0.93266856,4749402735.44
600207.SH,600207,安彩高科,2024-10-10,4.33,4.38,4.49,4.2,309042.0,134965033.0,0.46,qfq,1.58224609,0.93694685,4771188986.52
600207.SH,600207,安彩高科,2024-10-11,4.4,4.26,4.48,4.22,252030.0,109007137.0,-2.74,qfq,1.53889689,0.91127707,4640471480.04
600207.SH,600207,安彩高科,2024-10-14,4.29,4.49,4.66,4.2,378029.0,167057271.0,5.4,qfq,1.62198287,0.96047748,4891013367.46
600207.SH,600207,安彩高科,2024-10-15,4.46,4.51,4.71,4.37,434912.0,197357094.0,0.45,qfq,1.62920774,0.96475578,4912799618.54
600207.SH,600207,安彩高科,2024-10-16,4.44,4.44,4.49,4.35,263904.0,116717208.0,-1.55,qfq,1.6039207,0.94978174,4836547739.76
600207.SH,600207,安彩高科,2024-10-17,4.59,4.52,4.75,4.52,447929.0,206818172.0,1.8,qfq,1.63282017,0.96689492,4923692744.08
600207.SH,600207,安彩高科,2024-10-18,4.45,4.6,4.68,4.43,375963.0,171977249.0,1.77,qfq,1.66171964,0.98400811,5010837748.4
600207.SH,600207,安彩高科,2024-10-21,4.59,4.67,4.76,4.58,408804.0,191209864.0,1.52,qfq,1.68700668,0.99898215,5087089627.18
600207.SH,600207,安彩高科,2024-10-22,4.62,4.75,4.76,4.56,340371.0,158827318.0,1.71,qfq,1.71590615,1.01609533,5174234631.5
600207.SH,600207,安彩高科,2024-10-23,4.75,4.8,4.9,4.67,536913.0,257291185.0,1.05,qfq,1.73396832,1.02679107,5228700259.2
600207.SH,600207,安彩高科,2024-10-24,4.72,4.67,4.76,4.62,277446.0,130095717.0,-2.71,qfq,1.68700668,0.99898215,5087089627.18
600207.SH,600207,安彩高科,2024-10-25,4.82,4.95,5.08,4.76,628268.0,310537988.0,6.0,qfq,1.78815483,1.05887829,5392097142.3
600207.SH,600207,安彩高科,2024-10-28,5.45,5.45,5.45,5.45,148909.0,81155378.0,10.1,qfq,1.96877653,1.16583569,5936753419.3
600207.SH,600207,安彩高科,2024-10-29,6.0,5.36,6.0,5.22,1443020.0,832703843.0,-1.65,qfq,1.93626463,1.14658336,5838715289.44
600207.SH,600207,安彩高科,2024-10-30,5.44,5.49,5.64,5.2,923006.0,504660413.0,2.43,qfq,1.98322627,1.29711231,5980325921.46
600207.SH,600207,安彩高科,2024-10-31,5.6,5.6,5.8,5.45,844905.0,474696553.0,2.0,qfq,2.02296304,1.3231018,6100150302.4
600207.SH,600207,安彩高科,2024-11-01,5.46,5.04,5.46,5.04,633141.0,327201567.0,-10.0,qfq,1.82066674,1.19079162,5490135272.16
600207.SH,600207,安彩高科,2024-11-04,4.88,5.07,5.08,4.83,348869.0,174837529.0,0.6,qfq,1.83150404,1.19787967,5522814648.78
600207.SH,600207,安彩高科,2024-11-05,5.04,5.07,5.1,5.01,419302.0,212144046.0,0.0,qfq,1.83150404,1.19787967,5522814648.78
600207.SH,600207,安彩高科,2024-11-06,5.03,5.0,5.12,4.98,378749.0,191162240.0,-1.38,qfq,1.806217,1.1813409,5446562770.0
600207.SH,600207,安彩高科,2024-11-07,4.95,5.13,5.13,4.85,437071.0,220427289.0,2.6,qfq,1.85317864,1.21205576,5588173402.02
600207.SH,600207,安彩高科,2024-11-08,5.1,5.08,5.19,5.06,341000.0,174468230.0,-0.97,qfq,1.83511647,1.20024235,5533707774.32
600207.SH,600207,安彩高科,2024-11-11,5.06,5.59,5.59,5.04,615161.0,331918057.0,10.04,qfq,2.01935061,1.32073912,6089257176.86
600207.SH,600207,安彩高科,2024-11-12,5.6,5.44,5.67,5.37,756594.0,416044040.0,-2.68,qfq,1.9651641,1.2852989,5925860293.76
600207.SH,600207,安彩高科,2024-11-13,5.45,5.36,5.53,5.24,350185.0,187925396.0,-1.47,qfq,1.93626463,1.26639744,5838715289.44
600207.SH,600207,安彩高科,2024-11-14,5.32,5.18,5.4,5.15,243146.0,127741129.0,-3.36,qfq,1.87124081,1.22386917,5642639029.72
600207.SH,600207,安彩高科,2024-11-15,5.16,5.18,5.35,5.16,332107.0,174325453.0,0.0,qfq,1.87124081,1.22386917,5642639029.72
600207.SH,600207,安彩高科,2024-11-18,5.18,4.78,5.22,4.74,437177.0,213517616.0,-7.72,qfq,1.72674345,1.1293619,5206914008.12
600207.SH,600207,安彩高科,2024-11-19,4.76,4.95,5.0,4.73,272594.0,132307598.0,3.56,qfq,1.78815483,1.16952749,5392097142.3
600207.SH,600207,安彩高科,2024-11-20,4.95,4.98,5.01,4.86,210286.0,103933564.0,0.61,qfq,1.79899213,1.17661553,5424776518.92
600207.SH,600207,安彩高科,2024-11-21,5.09,4.99,5.15,4.9,238948.0,119860371.0,0.2,qfq,1.80260457,1.17897822,5435669644.46
600207.SH,600207,安彩高科,2024-11-22,5.0,4.75,5.04,4.73,229944.0,112361149.0,-4.81,qfq,1.71590615,1.12227385,5174234631.5
600207.SH,600207,安彩高科,2024-11-25,4.74,4.9,4.95,4.68,202259.0,97099519.0,3.16,qfq,1.77009266,1.15771408,5337631514.6
600207.SH,600207,安彩高科,2024-11-26,4.87,5.0,5.11,4.82,340799.0,169339398.0,2.04,qfq,1.806217,1.1813409,5446562770.0
600207.SH,600207,安彩高科,2024-11-27,4.98,4.9,4.98,4.78,270384.0,130956933.0,-2.0,qfq,1.77009266,1.15771408,5337631514.6
600207.SH,600207,安彩高科,2024-11-28,4.9,4.98,5.17,4.89,367828.0,184623783.0,1.63,qfq,1.79899213,1.17661553,5424776518.92
600207.SH,600207,安彩高科,2024-11-29,4.92,4.99,5.07,4.84,271242.0,134263114.0,0.2,qfq,1.80260457,1.17897822,5435669644.46
600207.SH,600207,安彩高科,2024-12-02,4.99,5.13,5.14,4.92,246180.0,124696846.0,2.81,qfq,1.85317864,1.21205576,5588173402.02
600207.SH,600207,安彩高科,2024-12-03,5.14,5.17,5.17,5.04,229128.0,117434195.0,0.78,qfq,1.86762838,1.22150649,5631745904.18
600207.SH,600207,安彩高科,2024-12-04,5.15,5.08,5.26,5.04,233507.0,120271243.0,-1.74,qfq,1.83511647,1.20024235,5533707774.32
600207.SH,600207,安彩高科,2024-12-05,5.07,5.24,5.24,5.05,236031.0,122193954.0,3.15,qfq,1.89291542,1.23804526,5707997782.96
600207.SH,600207,安彩高科,2024-12-06,5.21,5.3,5.31,5.12,250106.0,131031977.0,1.15,qfq,1.91459002,1.25222135,5773356536.2
600207.SH,600207,安彩高科,2024-12-09,5.3,5.22,5.35,5.14,256994.0,134323030.0,-1.51,qfq,1.88569055,1.2333199,5686211531.88
600207.SH,600207,安彩高科,2024-12-10,5.32,5.2,5.35,5.19,218734.0,115060019.0,-0.38,qfq,1.87846568,1.22859453,5664425280.8
600207.SH,600207,安彩高科,2024-12-11,5.2,5.3,5.31,5.17,220108.0,116031284.0,1.92,qfq,1.91459002,1.25222135,5773356536.2
600207.SH,600207,安彩高科,2024-12-12,5.32,5.35,5.4,5.23,211682.0,112710375.0,0.94,qfq,1.93265219,1.26403476,5827822163.9
600207.SH,600207,安彩高科,2024-12-13,5.33,5.17,5.33,5.15,195565.0,102123918.0,-3.36,qfq,1.86762838,1.22150649,5631745904.18
600207.SH,600207,安彩高科,2024-12-16,5.19,5.13,5.21,5.11,122243.0,63065012.0,-0.77,qfq,1.85317864,1.21205576,5588173402.02
600207.SH,600207,安彩高科,2024-12-17,5.1,4.92,5.17,4.9,200460.0,99921704.0,-4.09,qfq,1.77731753,1.16243944,5359417765.68
600207.SH,600207,安彩高科,2024-12-18,4.96,4.93,5.01,4.86,126055.0,62373222.0,0.2,qfq,1.78092996,1.16480212,5370310891.22
600207.SH,600207,安彩高科,2024-12-19,4.9,4.98,5.09,4.88,229860.0,114153815.0,1.01,qfq,1.79899213,1.17661553,5424776518.92
600207.SH,600207,安彩高科,2024-12-20,4.94,4.92,4.99,4.9,144321.0,71394230.0,-1.2,qfq,1.77731753,1.16243944,5359417765.68
600207.SH,600207,安彩高科,2024-12-23,4.87,4.64,4.93,4.6,244775.0,115740692.0,-5.69,qfq,1.67616938,1.09628435,5054410250.56
600207.SH,600207,安彩高科,2024-12-24,4.63,4.68,4.79,4.62,156543.0,73308749.0,0.86,qfq,1.69061911,1.10573508,5097982752.72
600207.SH,600207,安彩高科,2024-12-25,4.7,4.55,4.73,4.46,149891.0,68083695.0,-2.78,qfq,1.64365747,1.07502022,4956372120.7
600207.SH,600207,安彩高科,2024-12-26,4.55,4.63,4.72,4.53,131059.0,60527664.0,1.76,qfq,1.67255694,1.09392167,5043517125.02
